,district,rooms,size,level,max_levels,price
560,Uchtepa,5,109.0,7,9,65000.0
561,Mirzo-Ulugbek,3,100.0,2,5,128000.0
562,Yunusobod,2,49.0,1,4,40000.0
563,Uchtepa,2,47.0,4,4,30500.0
564,Mirobod,3,90.0,6,9,87000.0
565,Yakkasaroy,4,95.0,4,4,79500.0
566,Chilonzor,4,100.0,7,9,65000.0
567,Yunusobod,2,50.0,1,4,41000.0
568,Uchtepa,3,80.0,3,5,60000.0
569,Yunusobod,3,82.0,4,4,42000.0
570,Uchtepa,2,52.0,5,5,30000.0
571,Yakkasaroy,2,55.0,2,4,65000.0
572,Uchtepa,4,80.0,5,5,62000.0
573,Chilonzor,3,57.0,1,4,44000.0
574,Chilonzor,2,50.0,6,8,38999.0
575,Uchtepa,2,59.0,9,9,27000.0
576,Yashnobod,2,60.0,1,6,30000.0
577,Mirzo-Ulugbek,5,140.0,3,8,98000.0
578,Mirobod,4,164.0,3,7,120000.0
579,Mirzo-Ulugbek,5,135.0,1,9,82000.0
580,Shayxontohur,3,75.0,8,9,49000.0
581,Mirzo-Ulugbek,3,70.0,4,5,45000.0
582,Chilonzor,3,70.0,5,5,41000.0
583,Mirobod,2,52.0,2,4,50000.0
584,Mirzo-Ulugbek,2,50.0,4,4,28700.0
585,Chilonzor,3,72.0,6,9,54000.0
586,Mirzo-Ulugbek,2,60.0,6,6,34000.0
587,Yunusobod,2,60.0,3,4,41500.0
588,Yunusobod,2,60.0,3,4,41500.0
589,Chilonzor,3,73.0,4,12,60000.0
590,Mirobod,2,65.0,4,9,80000.0
592,Yakkasaroy,3,80.0,2,10,124999.0
593,Mirobod,3,120.0,2,7,164500.0
594,Olmazor,3,75.0,4,9,62000.0
595,Mirzo-Ulugbek,2,60.0,4,4,34000.0
596,Chilonzor,3,72.0,5,9,43000.0
597,Mirzo-Ulugbek,2,62.0,6,9,35500.0
598,Mirzo-Ulugbek,3,91.0,3,5,51000.0
599,Chilonzor,3,72.0,4,4,43000.0
600,Mirzo-Ulugbek,3,95.0,5,5,50000.0
601,Mirzo-Ulugbek,2,43.0,4,4,28500.0
602,Mirzo-Ulugbek,5,100.0,4,4,48000.0
603,Chilonzor,3,90.0,1,9,65000.0
604,Mirzo-Ulugbek,2,45.0,1,4,36000.0
605,Chilonzor,2,58.0,5,9,43500.0
606,Mirzo-Ulugbek,2,60.0,8,9,38000.0
607,Uchtepa,3,71.0,2,4,45000.0
608,Yakkasaroy,3,80.0,4,5,56000.0
609,Chilonzor,2,64.0,3,4,37500.0
610,Mirzo-Ulugbek,2,43.0,1,4,30500.0
611,Yunusobod,2,50.0,4,4,33500.0
612,Mirzo-Ulugbek,2,44.0,3,4,31000.0
613,Chilonzor,3,78.0,2,9,63000.0
614,Mirzo-Ulugbek,2,55.0,5,5,35000.0
615,Yakkasaroy,1,39.0,2,5,26000.0
616,Chilonzor,3,70.0,3,4,46000.0
617,Mirzo-Ulugbek,2,50.0,5,5,35000.0
618,Yakkasaroy,2,63.0,1,5,41500.0
619,Mirzo-Ulugbek,2,42.0,2,5,33500.0
620,Chilonzor,2,58.0,6,9,28000.0
621,Yunusobod,2,50.0,2,5,30500.0
622,Yashnobod,3,39.11,2,2,31000.0
623,Chilonzor,4,96.0,3,9,56000.0
624,Mirobod,3,75.0,2,6,80000.0
625,Chilonzor,3,94.0,4,4,46000.0
626,Chilonzor,2,50.0,3,4,44200.0
627,Chilonzor,2,52.0,3,4,41500.0
628,Olmazor,3,80.0,1,4,80000.0
629,Mirzo-Ulugbek,4,80.0,5,5,47000.0
630,Mirzo-Ulugbek,4,95.0,5,5,46000.0
631,Chilonzor,3,65.0,3,4,47000.0
632,Chilonzor,4,105.0,4,9,90000.0
633,Chilonzor,5,157.0,7,9,140000.0
634,Mirzo-Ulugbek,3,90.0,2,5,44000.0
635,Uchtepa,4,100.0,1,4,75000.0
636,Chilonzor,3,80.0,9,9,35000.0
637,Yakkasaroy,4,112.0,4,5,146500.0
639,Chilonzor,2,64.0,4,9,40000.0
640,Uchtepa,3,80.0,10,12,40000.0
641,Uchtepa,2,56.0,4,4,31000.0
642,Yakkasaroy,3,93.22,5,8,98000.0
643,Uchtepa,4,100.0,7,9,54000.0
644,Mirzo-Ulugbek,2,47.0,4,4,29996.0
645,Mirzo-Ulugbek,2,60.0,3,5,31000.0
646,Shayxontohur,2,47.0,7,9,27000.0
647,Uchtepa,4,98.0,1,9,85000.0
648,Yunusobod,4,90.0,9,9,62000.0
649,Chilonzor,1,33.0,1,4,26800.0
650,Chilonzor,1,33.0,3,4,24700.0
651,Chilonzor,2,42.0,1,4,37500.0
652,Uchtepa,2,40.0,4,5,28000.0
653,Shayxontohur,1,41.0,4,6,23542.0
654,Mirzo-Ulugbek,2,59.0,3,5,43000.0
655,Uchtepa,2,42.0,4,5,28500.0
656,Uchtepa,3,70.0,3,5,59000.0
657,Mirzo-Ulugbek,2,60.0,6,9,34000.0
658,Yunusobod,2,58.0,5,9,42000.0
659,Yunusobod,2,62.0,1,4,42000.0
660,Yunusobod,2,60.0,4,4,42000.0
661,Yunusobod,2,60.0,5,9,42000.0
662,Yunusobod,2,54.0,2,4,42000.0
663,Yunusobod,2,50.0,2,4,43000.0
664,Yunusobod,2,62.0,4,9,44000.0
665,Mirzo-Ulugbek,3,105.0,3,6,126000.0
666,Yunusobod,2,62.0,7,9,44000.0
667,Mirzo-Ulugbek,3,86.0,5,6,103000.0
668,Yunusobod,2,60.0,3,5,44000.0
669,Uchtepa,4,109.0,5,9,55000.0
670,Yunusobod,3,78.0,4,4,55000.0
671,Uchtepa,3,90.0,5,9,85000.0
672,Mirzo-Ulugbek,3,75.0,8,9,56000.0
673,Yunusobod,5,140.0,5,9,102000.0
674,Mirobod,4,96.0,7,9,86000.0
675,Sergeli,4,106.0,6,9,41000.0
676,Mirzo-Ulugbek,4,110.0,7,16,82500.0
677,Yakkasaroy,1,30.0,2,4,21000.0
678,Shayxontohur,3,70.0,1,4,56000.0
679,Sergeli,3,80.0,2,5,45000.0
680,Mirzo-Ulugbek,2,50.0,1,4,30000.0
681,Mirzo-Ulugbek,3,80.0,5,5,39000.0
682,Uchtepa,4,80.0,3,5,52500.0
683,Mirzo-Ulugbek,3,90.0,2,9,51000.0
684,Chilonzor,5,105.0,7,9,78500.0
685,Yunusobod,4,100.0,3,5,85000.0
686,Mirobod,4,100.0,9,9,70000.0
687,Shayxontohur,4,94.0,5,5,65000.0
688,Uchtepa,2,72.0,5,12,40000.0
689,Yakkasaroy,2,48.0,5,9,23000.0
690,Chilonzor,3,73.0,4,9,75000.0
691,Shayxontohur,3,75.0,10,12,50000.0
692,Mirobod,4,96.0,7,9,96000.0
693,Mirzo-Ulugbek,2,59.0,4,5,38500.0
694,Olmazor,1,33.0,3,4,33500.0
695,Mirobod,2,60.0,2,9,60000.0
696,Mirzo-Ulugbek,2,70.0,3,6,85000.0
697,Yunusobod,2,62.0,2,5,49000.0
699,Mirzo-Ulugbek,2,60.0,4,4,32000.0
700,Yunusobod,2,83.0,3,5,50000.0
701,Yunusobod,2,77.0,4,9,52000.0
702,Yunusobod,2,68.0,6,9,56000.0
703,Mirzo-Ulugbek,2,60.0,3,5,30500.0
704,Mirzo-Ulugbek,3,66.0,3,5,56000.0
705,Yunusobod,2,58.0,1,4,56000.0
706,Mirzo-Ulugbek,3,70.0,5,5,46500.0
707,Yunusobod,2,58.0,1,5,58000.0
708,Mirzo-Ulugbek,3,62.0,5,5,35000.0
709,Yunusobod,2,60.0,7,8,59500.0
710,Yunusobod,2,74.0,3,4,63000.0
711,Yunusobod,3,78.0,4,4,56000.0
712,Shayxontohur,1,28.0,2,2,21000.0
713,Yunusobod,1,44.0,2,5,59999.0
714,Yashnobod,3,93.0,4,7,46500.0
715,Uchtepa,3,70.0,4,5,55000.0
716,Mirobod,4,112.0,11,12,85500.0
717,Uchtepa,3,70.0,4,4,31800.0
718,Olmazor,3,70.0,5,5,34600.0
719,Mirobod,4,100.0,8,9,160000.0
720,Sergeli,4,100.0,1,9,76000.0
721,Olmazor,2,56.0,4,4,32500.0
722,Uchtepa,2,60.0,4,4,29900.0
723,Yunusobod,3,70.0,3,9,64000.0
724,Mirobod,3,112.0,4,5,80000.0
725,Mirzo-Ulugbek,5,100.0,5,9,80000.0
727,Yashnobod,2,58.0,2,4,37000.0
728,Chilonzor,2,52.0,4,4,32000.0
729,Yashnobod,2,62.0,9,9,34000.0
730,Mirzo-Ulugbek,1,16.0,1,4,18000.0
731,Yashnobod,3,67.0,4,4,39000.0
733,Olmazor,4,92.0,3,5,63000.0
734,Yashnobod,3,67.0,4,4,39000.0
735,Yashnobod,3,67.0,4,4,39000.0
736,Mirzo-Ulugbek,1,16.0,1,4,18000.0
737,Yakkasaroy,1,45.0,3,4,40000.0
738,Yashnobod,2,30.0,7,9,20900.0
740,Yakkasaroy,2,60.0,4,9,50000.0
741,Yakkasaroy,6,142.0,1,9,135000.0
742,Mirobod,3,85.0,3,9,86000.0
743,Mirzo-Ulugbek,2,65.0,1,4,67000.0
744,Uchtepa,4,80.0,1,5,55000.0
745,Mirzo-Ulugbek,2,50.0,2,5,35000.0
746,Olmazor,2,55.0,2,5,41000.0
747,Shayxontohur,3,70.0,2,9,52000.0
748,Yunusobod,4,104.0,6,9,74000.0
749,Mirzo-Ulugbek,3,70.0,7,9,55000.0
750,Yakkasaroy,1,44.0,2,9,27000.0
751,Mirzo-Ulugbek,1,30.0,1,2,19500.0
752,Olmazor,4,150.0,5,6,95000.0
753,Mirzo-Ulugbek,2,60.0,4,4,31992.0
754,Mirzo-Ulugbek,3,70.0,5,5,45500.0
755,Mirzo-Ulugbek,2,50.0,3,4,32000.0
756,Mirzo-Ulugbek,3,64.0,5,5,35000.0
757,Mirzo-Ulugbek,3,70.0,4,4,41000.0
758,Mirzo-Ulugbek,3,85.0,4,4,83000.0
759,Mirzo-Ulugbek,3,75.0,2,9,45500.0
760,Mirzo-Ulugbek,3,70.0,6,9,56000.0
761,Olmazor,4,83.0,5,5,38000.0
762,Chilonzor,1,30.0,2,4,25500.0
763,Uchtepa,2,57.95,11,12,29000.0
764,Yakkasaroy,2,50.0,2,4,47000.0
765,Mirzo-Ulugbek,3,75.0,3,4,67000.0
766,Mirzo-Ulugbek,3,70.0,5,9,65000.0
767,Mirzo-Ulugbek,2,45.0,2,4,31000.0
768,Chilonzor,2,56.0,2,4,33000.0
769,Yunusobod,4,95.0,3,9,62000.0
770,Mirzo-Ulugbek,3,70.0,2,4,73000.0
771,Yakkasaroy,2,45.0,1,4,50000.0
772,Mirzo-Ulugbek,3,75.0,4,9,99000.0
773,Mirzo-Ulugbek,3,65.0,4,4,33000.0
774,Yakkasaroy,5,105.0,9,9,52900.0
775,Shayxontohur,3,72.0,8,9,55000.0
776,Yunusobod,3,71.0,1,5,65000.0
777,Mirzo-Ulugbek,2,75.0,2,4,68000.0
778,Uchtepa,4,80.0,1,5,60000.0
779,Uchtepa,4,79.0,5,5,42000.0
780,Chilonzor,2,48.0,2,5,35500.0
781,Chilonzor,2,60.0,3,5,39800.0
782,Chilonzor,2,60.0,5,9,38500.0
783,Chilonzor,2,60.0,3,5,39000.0
784,Olmazor,2,55.0,2,4,34500.0
785,Olmazor,1,40.0,6,9,28000.0
786,Yunusobod,1,42.0,2,4,44000.0
787,Yakkasaroy,2,5.0,1,4,50000.0
788,Mirzo-Ulugbek,2,50.0,1,4,30000.0
789,Yakkasaroy,3,110.0,9,9,78000.0
790,Yakkasaroy,2,72.0,8,9,51500.0
791,Yakkasaroy,1,47.0,7,9,34000.0
792,Mirzo-Ulugbek,3,72.0,9,9,43500.0
793,Chilonzor,1,30.0,2,4,24000.0
794,Yakkasaroy,4,118.0,3,12,108417.0
795,Yunusobod,4,100.0,2,9,85000.0
796,Uchtepa,1,35.0,3,4,26800.0
797,Mirobod,3,75.0,8,9,75000.0
798,Chilonzor,3,65.0,4,4,38500.0
799,Chilonzor,2,50.0,2,4,31500.0
800,Chilonzor,2,58.0,4,4,36500.0
801,Chilonzor,2,50.0,3,4,35500.0
802,Chilonzor,2,60.0,5,9,37500.0
803,Chilonzor,1,36.0,2,4,26500.0
804,Chilonzor,1,42.0,1,5,28500.0
805,Chilonzor,1,42.0,4,4,26500.0
806,Shayxontohur,4,96.0,2,9,72000.0
807,Yunusobod,4,82.0,1,4,80000.0
808,Olmazor,1,43.0,2,4,25000.0
809,Olmazor,2,56.0,4,5,29600.0
810,Olmazor,2,64.0,5,9,32000.0
811,Mirobod,2,65.0,7,9,48000.0
812,Olmazor,4,84.0,5,5,47000.0
813,Yakkasaroy,4,140.0,2,12,128631.0
814,Yunusobod,3,45.0,4,9,27500.0
815,Chilonzor,2,48.0,1,4,36500.0
816,Mirzo-Ulugbek,2,53.06,3,7,53000.0
817,Uchtepa,2,50.0,2,5,34000.0
818,Yashnobod,3,63.0,5,5,45000.0
819,Mirzo-Ulugbek,5,110.0,2,4,85000.0
820,Yunusobod,3,67.0,4,4,40000.0
821,Olmazor,4,91.0,5,5,55000.0
822,Uchtepa,2,53.0,5,5,32000.0
823,Chilonzor,1,34.0,1,4,27000.0
824,Chilonzor,3,68.0,4,4,56500.0
825,Uchtepa,1,46.0,3,4,26800.0
826,Chilonzor,3,68.0,3,5,53000.0
827,Yashnobod,3,62.5,1,4,46500.0
828,Mirzo-Ulugbek,1,30.0,1,2,18500.0
829,Mirzo-Ulugbek,2,43.0,1,4,29800.0
830,Uchtepa,2,63.0,2,5,42000.0
831,Yakkasaroy,4,92.5,2,9,70000.0
832,Chilonzor,2,51.0,3,4,34500.0
833,Chilonzor,3,65.0,4,4,46500.0
834,Mirobod,3,110.0,7,9,127000.0
835,Sergeli,2,84.0,3,9,33500.0
836,Uchtepa,3,68.0,4,5,42000.0
837,Chilonzor,2,45.0,4,4,34500.0
838,Yakkasaroy,4,120.0,1,5,135000.0
839,Sergeli,3,82.0,3,7,55000.0
840,Uchtepa,3,96.0,2,4,74000.0
841,Shayxontohur,1,41.0,5,9,31500.0
842,Mirzo-Ulugbek,7,203.0,8,9,98979.0
843,Yakkasaroy,1,64.0,4,12,58803.0
844,Uchtepa,4,80.0,5,6,56500.0
845,Chilonzor,2,46.0,3,4,33500.0
846,Yunusobod,4,82.0,1,9,65000.0
847,Mirzo-Ulugbek,3,113.6,2,5,115000.0
848,Shayxontohur,3,75.0,7,9,57000.0
849,Yunusobod,1,42.0,3,4,47000.0
850,Shayxontohur,2,60.0,3,4,53000.0
851,Olmazor,2,61.0,4,5,39000.0
852,Yunusobod,2,60.0,3,4,73000.0
853,Shayxontohur,3,75.0,1,9,78000.0
854,Mirobod,3,70.0,2,4,65000.0
855,Shayxontohur,4,96.0,9,12,62000.0
856,Yunusobod,4,90.0,7,9,53000.0
857,Mirzo-Ulugbek,2,55.0,4,4,31500.0
858,Chilonzor,2,58.0,4,5,30000.0
859,Chilonzor,3,62.0,2,4,40500.0
860,Chilonzor,2,47.0,4,5,37000.0
861,Chilonzor,2,45.0,1,4,33500.0
862,Chilonzor,1,28.0,4,5,23999.0
863,Shayxontohur,3,65.0,3,4,54000.0
864,Mirzo-Ulugbek,3,70.0,4,4,52000.0
865,Chilonzor,2,56.0,4,4,35000.0
866,Uchtepa,3,75.0,1,4,52000.0
867,Yashnobod,3,110.0,5,5,95000.0
868,Yakkasaroy,3,85.0,2,4,110000.0
869,Mirzo-Ulugbek,5,246.0,8,9,119991.0
870,Mirobod,3,110.0,2,8,169000.0
871,Uchtepa,4,96.0,1,4,75000.0
872,Mirzo-Ulugbek,2,50.0,1,4,31000.0
873,Shayxontohur,3,70.0,1,9,50000.0
874,Mirzo-Ulugbek,2,60.0,4,4,44000.0
875,Mirzo-Ulugbek,3,87.05,5,11,62338.0
876,Mirzo-Ulugbek,3,121.0,5,9,75475.0
877,Yunusobod,2,99.0,1,9,115000.0
878,Yashnobod,1,40.0,8,9,20500.0
879,Chilonzor,2,50.0,4,4,37000.0
880,Chilonzor,2,50.0,4,4,31000.0
881,Yakkasaroy,3,80.0,4,5,56000.0
882,Mirobod,2,68.0,5,5,44500.0
883,Yunusobod,4,83.0,4,4,75000.0
884,Uchtepa,3,80.0,9,12,42000.0
885,Uchtepa,4,100.0,9,9,50000.0
886,Uchtepa,3,90.0,1,9,75000.0
887,Chilonzor,4,92.0,4,4,61000.0
888,Chilonzor,3,72.0,7,9,44500.0
889,Chilonzor,3,110.0,4,9,71000.0
890,Uchtepa,4,82.0,4,5,50000.0
891,Uchtepa,4,84.0,5,5,47500.0
892,Chilonzor,4,125.0,4,4,78000.0
893,Chilonzor,4,80.0,1,9,90000.0
894,Chilonzor,4,80.0,6,9,63000.0
895,Chilonzor,4,72.0,4,4,45000.0
896,Uchtepa,3,70.0,7,9,47000.0
897,Uchtepa,3,72.0,1,9,45500.0
898,Uchtepa,3,70.0,1,12,40000.0
899,Chilonzor,3,70.0,1,4,48000.0
900,Chilonzor,3,77.0,5,9,47500.0
901,Uchtepa,3,65.0,3,4,45000.0
902,Chilonzor,3,75.0,2,9,47500.0
903,Uchtepa,3,70.0,2,5,52000.0
904,Uchtepa,3,65.0,3,4,49000.0
905,Uchtepa,3,65.0,4,4,51000.0
906,Chilonzor,3,75.0,9,9,63500.0
907,Chilonzor,3,60.0,4,4,45000.0
908,Chilonzor,3,72.0,7,9,70000.0
909,Uchtepa,2,50.0,4,4,37500.0
910,Uchtepa,2,45.0,5,5,34000.0
911,Mirzo-Ulugbek,3,87.65,7,11,60675.0
912,Mirzo-Ulugbek,2,60.0,7,9,39997.0
913,Chilonzor,1,30.0,4,4,22500.0
914,Chilonzor,2,46.0,2,4,52000.0
915,Chilonzor,3,70.0,9,9,36000.0
916,Chilonzor,2,58.0,8,9,35000.0
917,Yakkasaroy,2,48.0,1,4,38500.0
918,Shayxontohur,3,80.0,5,9,68000.0
919,Yashnobod,4,110.0,7,9,68614.0
920,Mirzo-Ulugbek,4,129.14,5,11,92479.0
921,Yakkasaroy,1,44.0,2,9,27000.0
922,Yakkasaroy,2,50.0,3,5,46000.0
923,Yakkasaroy,5,116.0,3,9,87000.0
924,Yunusobod,2,46.0,3,4,37000.0
926,Chilonzor,1,35.0,1,5,27000.0
927,Chilonzor,2,50.0,1,5,34500.0
928,Chilonzor,1,36.0,1,4,26500.0
929,Chilonzor,2,56.0,2,5,38000.0
930,Chilonzor,2,60.0,2,5,42000.0
931,Chilonzor,2,60.0,2,9,42500.0
932,Chilonzor,1,36.0,4,4,24500.0
933,Uchtepa,2,54.0,2,4,37000.0
934,Chilonzor,2,56.0,3,5,36000.0
935,Chilonzor,1,42.0,2,5,29500.0
936,Chilonzor,2,60.0,3,4,33500.0
937,Chilonzor,1,36.0,2,5,27500.0
938,Chilonzor,2,44.0,4,4,36000.0
939,Chilonzor,3,65.0,1,4,54000.0
940,Chilonzor,3,65.0,2,5,52000.0
941,Chilonzor,2,46.0,3,4,35000.0
942,Chilonzor,4,105.0,2,9,135000.0
943,Chilonzor,2,54.0,2,4,40000.0
944,Chilonzor,2,42.0,2,4,39000.0
945,Mirzo-Ulugbek,4,108.27,5,11,77534.0
946,Chilonzor,3,68.0,4,4,39500.0
947,Uchtepa,3,77.0,4,5,43500.0
948,Yunusobod,3,78.0,4,5,46000.0
949,Yunusobod,3,65.0,7,9,48000.0
950,Mirzo-Ulugbek,3,90.0,2,9,51000.0
951,Mirzo-Ulugbek,3,78.0,5,5,39000.0
952,Yashnobod,3,75.0,6,9,55000.0
953,Mirzo-Ulugbek,1,28.0,4,4,23500.0
954,Shayxontohur,3,70.0,3,5,40000.0
955,Mirobod,4,140.0,2,2,58000.0
956,Olmazor,2,57.0,1,4,32000.0
957,Yunusobod,2,65.0,3,9,62000.0
958,Yunusobod,3,70.0,3,4,45500.0
959,Mirzo-Ulugbek,1,18.0,3,4,12500.0
960,Mirzo-Ulugbek,2,50.0,1,4,30000.0
961,Mirzo-Ulugbek,2,40.0,5,5,31500.0
962,Mirobod,4,120.0,9,10,119900.0
963,Mirzo-Ulugbek,3,103.0,4,9,65000.0
964,Mirobod,3,110.0,2,7,165000.0
966,Olmazor,3,70.0,6,9,46000.0
967,Chilonzor,1,27.0,3,3,19500.0
968,Mirobod,3,100.0,5,6,115000.0
969,Uchtepa,3,78.0,5,5,47500.0
970,Uchtepa,3,65.0,3,4,66000.0
971,Chilonzor,4,79.0,3,4,57000.0
972,Yashnobod,2,60.0,4,9,35900.0
973,Mirzo-Ulugbek,3,78.0,4,4,54996.0
974,Uchtepa,2,42.0,4,5,28500.0
975,Chilonzor,3,68.0,2,5,53000.0
976,Chilonzor,3,94.0,3,4,57000.0
977,Chilonzor,1,32.0,2,4,24500.0
978,Yunusobod,2,50.0,2,4,30500.0
979,Chilonzor,3,63.0,4,4,42000.0
980,Mirobod,1,47.0,4,4,52500.0
981,Chilonzor,3,103.0,4,9,77000.0
982,Mirzo-Ulugbek,3,70.0,4,4,57000.0
983,Mirzo-Ulugbek,3,75.0,3,4,90000.0
984,Yakkasaroy,2,48.0,3,5,47000.0
985,Shayxontohur,1,70.0,6,7,60000.0
986,Mirzo-Ulugbek,2,50.0,1,5,35000.0
987,Uchtepa,2,69.0,9,9,37000.0
988,Uchtepa,3,104.0,3,12,61000.0
989,Chilonzor,2,48.0,4,4,42200.0
990,Uchtepa,4,76.0,4,4,40000.0
991,Uchtepa,3,67.0,3,5,63000.0
992,Mirobod,3,92.0,2,9,89000.0
993,Chilonzor,2,85.0,6,9,51000.0
994,Mirzo-Ulugbek,2,42.0,2,5,33500.0
995,Yashnobod,2,60.0,2,9,56000.0
996,Olmazor,3,110.0,2,2,55000.0
997,Mirobod,3,80.0,3,4,83000.0
998,Chilonzor,1,60.0,3,9,48000.0
999,Chilonzor,4,76.0,4,4,45000.0
1000,Mirzo-Ulugbek,2,50.0,5,5,35500.0
1001,Mirzo-Ulugbek,2,62.0,4,4,39000.0
1002,Chilonzor,1,40.0,3,4,27000.0
1003,Mirzo-Ulugbek,2,55.0,4,4,34998.0
1004,Yakkasaroy,2,89.0,9,12,77469.0
1005,Mirzo-Ulugbek,1,30.0,4,4,20500.0
1006,Yunusobod,2,48.0,4,4,33500.0
1007,Yashnobod,3,60.0,3,5,37000.0
1008,Shayxontohur,3,65.0,1,4,45000.0
1009,Mirobod,3,80.0,4,4,78000.0
1010,Shayxontohur,3,75.0,8,9,52000.0
1011,Mirzo-Ulugbek,3,70.0,4,5,55000.0
1012,Chilonzor,3,90.0,4,12,44000.0
1013,Chilonzor,1,45.0,5,12,31000.0
1014,Chilonzor,3,96.0,2,4,71000.0
1015,Chilonzor,2,42.0,3,4,33000.0
1016,Chilonzor,4,100.0,6,9,67500.0
1017,Chilonzor,6,134.0,7,9,78000.0
1018,Mirzo-Ulugbek,2,55.0,4,5,37000.0
1019,Mirobod,3,70.0,4,4,59000.0
1020,Shayxontohur,3,79.0,3,4,48000.0
1021,Mirobod,3,65.0,9,9,58000.0
1022,Mirzo-Ulugbek,4,128.66,5,11,92135.0
1023,Mirzo-Ulugbek,1,18.0,3,3,17500.0
1024,Yunusobod,1,44.0,2,5,90000.0
1025,Mirzo-Ulugbek,3,80.0,5,5,85000.0
1026,Mirzo-Ulugbek,2,65.0,3,9,53000.0
1027,Yakkasaroy,2,70.0,2,7,73500.0
1028,Mirobod,2,65.0,5,9,70000.0
1029,Shayxontohur,3,82.0,2,9,60000.0
1030,Yakkasaroy,3,120.0,3,4,130000.0
1031,Yashnobod,2,77.0,4,5,47000.0
1032,Yunusobod,3,70.0,4,4,56000.0
1033,Chilonzor,4,120.0,9,10,56000.0
1034,Yunusobod,3,105.0,4,4,65000.0
1035,Yunusobod,2,55.0,1,4,63000.0
1036,Mirzo-Ulugbek,3,72.0,1,4,47500.0
1037,Yunusobod,3,78.0,8,9,39000.0
1038,Mirzo-Ulugbek,2,62.0,1,9,55700.0
1039,Mirzo-Ulugbek,4,95.0,4,4,80000.0
1040,Olmazor,3,97.3,2,2,50000.0
1041,Yunusobod,3,75.0,9,10,72000.0
1042,Chilonzor,2,49.0,2,4,33500.0
1043,Shayxontohur,3,75.0,2,4,70000.0
1044,Olmazor,2,67.0,2,9,40200.0
1045,Chilonzor,4,93.0,2,4,115000.0
1046,Yunusobod,2,60.0,3,5,45000.0
1047,Uchtepa,2,42.0,4,5,28500.0
1048,Mirobod,4,100.0,5,9,78000.0
1049,Chilonzor,2,46.0,2,4,32000.0
1050,Uchtepa,3,70.0,3,5,48500.0
1051,Chilonzor,2,47.0,4,4,33000.0
1053,Mirobod,3,75.0,2,10,125000.0
1054,Yashnobod,5,203.0,8,8,139999.0
1055,Yunusobod,4,80.0,3,4,77500.0
1056,Uchtepa,2,47.0,1,4,50000.0
1057,Yashnobod,3,62.0,2,7,50000.0
1058,Uchtepa,4,93.0,9,9,51000.0
1059,Uchtepa,3,60.0,5,5,47000.0
1060,Mirzo-Ulugbek,5,100.0,4,4,48000.0
1061,Uchtepa,3,70.0,1,5,48000.0
1062,Shayxontohur,2,75.0,4,7,47000.0
1063,Yashnobod,2,65.0,2,7,65999.0
1064,Chilonzor,3,62.0,3,6,68000.0
1065,Mirzo-Ulugbek,3,95.0,5,5,50000.0
1066,Mirzo-Ulugbek,5,95.0,4,4,70000.0
1067,Chilonzor,1,28.0,2,4,30000.0
1068,Yashnobod,4,110.0,6,9,113000.0
1069,Mirzo-Ulugbek,2,60.0,6,9,34000.0
1070,Yunusobod,3,53.0,3,4,74900.0
1071,Yunusobod,3,70.0,5,5,40000.0
1072,Yunusobod,4,130.0,8,9,115000.0
1073,Yashnobod,3,105.0,1,5,92000.0
1074,Yunusobod,4,85.0,2,4,74900.0
1075,Yakkasaroy,2,47.0,4,4,48000.0
1076,Yakkasaroy,3,70.0,6,8,85000.0
1077,Chilonzor,3,77.0,1,4,49500.0
1078,Mirzo-Ulugbek,3,80.0,5,7,104900.0
1079,Mirzo-Ulugbek,2,43.0,4,4,28500.0
1080,Yakkasaroy,2,56.0,4,5,54000.0
1081,Shayxontohur,5,190.0,2,5,130000.0
1082,Mirzo-Ulugbek,2,60.0,3,5,31000.0
1083,Chilonzor,2,54.0,2,4,38000.0
1084,Chilonzor,3,90.0,7,9,60000.0
1085,Uchtepa,2,48.0,3,4,37800.0
1086,Chilonzor,3,57.0,1,4,42500.0
1087,Yashnobod,2,65.8,2,9,63000.0
1088,Chilonzor,1,30.0,3,5,21000.0
1089,Chilonzor,3,67.0,2,4,52500.0
1090,Chilonzor,3,70.0,3,4,45000.0
1091,Chilonzor,3,65.0,3,4,46500.0
1092,Mirzo-Ulugbek,4,106.0,6,8,115000.0
1093,Mirzo-Ulugbek,2,60.0,2,5,38200.0
1094,Chilonzor,4,88.0,7,9,75000.0
1095,Mirobod,5,135.0,3,9,105000.0
1096,Yakkasaroy,4,110.0,5,8,120000.0
1097,Yakkasaroy,2,65.0,2,9,41500.0
1098,Yashnobod,3,75.0,6,9,85000.0
1099,Chilonzor,4,76.0,2,4,58000.0
1100,Yunusobod,3,108.0,8,8,120000.0
1101,Yunusobod,2,64.0,2,9,41000.0
1102,Chilonzor,2,42.0,4,4,27000.0
1103,Chilonzor,2,50.0,3,4,35500.0
1104,Uchtepa,2,58.0,8,9,31500.0
1105,Chilonzor,4,124.0,5,5,87000.0
1106,Uchtepa,2,48.0,2,4,45000.0
1107,Mirzo-Ulugbek,2,47.0,4,4,30000.0
1108,Yunusobod,3,76.0,3,5,48000.0
1109,Mirzo-Ulugbek,1,41.0,4,4,34000.0
1110,Mirzo-Ulugbek,2,50.0,2,4,42200.0
1111,Uchtepa,2,50.0,5,5,31000.0
1112,Mirzo-Ulugbek,1,35.0,3,5,25500.0
1113,Mirzo-Ulugbek,2,56.0,2,2,32000.0
